UtilityKey,Company,UltimatePa,TotalRetai,TotalRet01,TotalRet02,AvgRevPerU,AvgUltCust,AvgResiden,AvgCommeri,AvgIndustr,UtilitySta,layer,path
4058729,Big Flat Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,MT,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061285,Marias River Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,MT,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060515,Hill County Electric Cooperative,,0,0,0,0,0,0,0,0,MT,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059175,Cherry-Todd Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,NE,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059258,Clay-Union Electric Corp,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059547,"Dakota Energy Cooperative, Inc",,24922,3604,247552,6915.09,10.07,14.41,10.04,8.08,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060005,"FEM Electric Association, Inc.",,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060117,Franklin Rural Electric Cooperative,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061461,Midland Power Cooperative,,49941,12304,490451,4058.92,10.18,12.6,10.49,7.58,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061822,"Niobrara Electric Association, Inc",,0,0,0,0,0,0,0,0,NE,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061822,"Niobrara Electric Association, Inc",,0,0,0,0,0,0,0,0,WY,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061823,Niobrara Valley Electric Membership Corporation,,0,0,0,0,0,0,0,0,NE,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061882,North West Rural Electric Cooperative,,51004,10223,690728,4989.14,7.38,8.53,6.64,7.75,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062683,Rosebud Electric Cooperative Inc.,,8923,5612,91854,1589.99,9.71,9.93,9.03,10.35,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063577,Union County Electric Cooperative,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060701,"Iowa Lakes Electric Cooperative, Inc.",,57474,13081,579157,4393.7,9.92,12.22,11.21,7.66,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060959,"LaCreek Electric Assn, Inc",,0,0,0,0,0,0,0,0,NE,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063913,West Central Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4082559,"Prairie Land Electric Cooperative, Inc.",,62429,24684,494266,2529.13,12.63,14.59,13.47,10.2,KS,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4082742,"Central Electric Cooperative, Inc.",,34160,7272,348301,4697.47,9.81,11.97,11.39,8.19,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4082745,Prairie Energy Cooperative,,29316,4326,314020,6776.7,9.34,12.89,11.72,8.52,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061469,Midwest Electric Cooperative Corporation,,34946,6694,323903,5220.5,10.79,10.96,12.71,10.46,NE,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061606,Morgan County Rural Electric Association,,43979,9262,382376,4748.33,11.5,13.48,10.19,12.48,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062167,Panhandle Rural Electric Membership Association,,0,0,0,0,0,0,0,0,NE,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062383,Poudre Valley R E A Inc,,139894,51252,1414941,2729.53,9.89,11.75,11.3,7.39,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060511,Highline Electric Association,,57457,10501,494776,5471.57,11.61,12.86,13.35,11.08,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060511,Highline Electric Association,,57457,10501,494776,5471.57,11.61,12.86,13.35,11.08,NE,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4064131,Y-W Electric Assn Inc,,48780,8874,405861,5496.96,12.02,14.96,10.6,12.35,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4082563,"High West Energy, Inc.",,59003,10863,511338,5431.56,11.54,14.22,11.38,10.9,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063608,"United Power, Inc.",,313321,106943,2993636,2929.79,10.47,13.39,11.1,8.28,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063991,Wheatland Rural Elec Assn Inc,,0,0,0,0,0,0,0,0,WY,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4064127,Wyrulec Company,,0,0,0,0,0,0,0,0,NE,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4064127,Wyrulec Company,,0,0,0,0,0,0,0,0,WY,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4082563,"High West Energy, Inc.",,59003,10863,511338,5431.56,11.54,14.22,11.38,10.9,WY,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4082563,"High West Energy, Inc.",,59003,10863,511338,5431.56,11.54,14.22,11.38,10.9,NE,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058759,"Black Hills Electric Cooperative, Inc.",,23551,11014,169320,2138.28,13.91,13.94,13.78,14.08,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058947,Butte Electric Cooperative,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060281,Grand Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061600,Moreau-Grand Electric Cooperative.,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061983,Oahe Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060959,"LaCreek Electric Assn, Inc",,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063938,West River Electric Assn Inc,,41866,19357,329129,2162.84,12.72,13.21,12.52,10.15,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061822,"Niobrara Electric Association, Inc",,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063042,Southeast Electric Cooperative Inc,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060281,Grand Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,MT,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059175,Cherry-Todd Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058991,Cam Wal Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058539,"Atchison-Holt Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058794,"Bluestem Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,KS,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059245,"Clarke Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061715,Nemaha-Marshall E C A Inc,,0,0,0,0,0,0,0,0,KS,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060419,Harrison County Rural Electric Cooperative,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063957,Western Iowa Power Cooperative,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4064101,Woodbury County Rural Electric Cooperative,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4108453,Southwest Iowa Rural Electric Cooperative Inc,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058893,"Brown-Atchison Electric Co-operative Association, Inc.",,0,0,0,0,0,0,0,0,KS,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059672,Doniphan Electric Cooperative Association Inc.,,0,0,0,0,0,0,0,0,KS,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059982,"Farmers' Electric Cooperative, Inc.",,32004,13426,301288,2383.73,10.62,12.68,10.63,6.71,MO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062344,"Platte-Clay Electric Cooperative, Inc.",,54501,26149,492188,2084.25,11.07,11.15,11.05,10.56,MO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063603,"United Electric Cooperative, Inc. - MO",,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063603,"United Electric Cooperative, Inc. - MO",,0,0,0,0,0,0,0,0,MO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058539,"Atchison-Holt Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,MO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060355,"Grundy Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060355,"Grundy Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,MO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058971,Calhoun County Electric Cooperative Association,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059981,"Farmers Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060372,Guthrie County Rural E C A,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061824,Nishnabotna Valley R E C,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4318049,Raccoon Valley Electric Cooperative,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059062,Cass Electric Coop.,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058346,Agralite Electric Cooperative,,23964,5306,250557,4516.4,9.56,12.29,7.47,9.07,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059305,"Codington-Clark Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060376,H-D Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060376,H-D Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,SD,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061205,Lyon Rural Electric Cooperative,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061206,Lyon-Lincoln Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061353,McLeod Cooperative Power.,,0,0,0,0,0,0,0,0,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061514,Minnesota Valley Cooperative Light and Power Associati,,22426,5318,221988,4217,10.1,10.97,11.15,8.18,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061515,Minnesota Valley Electric Cooperative Inc.,,104962,46120,891729,2275.85,11.77,13.62,9.27,0,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061830,Nobles Cooperative Electric,,0,0,0,0,0,0,0,0,IA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061830,Nobles Cooperative Electric,,0,0,0,0,0,0,0,0,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062557,Redwood Electric Cooperative,,0,0,0,0,0,0,0,0,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062580,Renville-Sibley Cooperative Power Association,,0,0,0,0,0,0,0,0,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062699,Runestone Electric Assn,,31053,15089,250715,2057.99,12.39,12.65,12.18,9.46,MN,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
